id	SRR941816.bam	SRR941817.bam	SRR941818.bam	SRR941819.bam
gene-YER033C	300.893103007983	246.028433023154	124.00288391977	104.613052253019
gene-YER034W	19.5210290542092	32.1605794801509	174.875861938137	210.083588540899
gene-YER035W	1899.59806865443	1036.64267857686	836.224576176907	800.032604525139
gene-YER036C	1149.72129739963	1385.5849659365	7907.56852072992	6600.91210035854
gene-YER037W	521.682673000418	576.746392010706	203.491912073468	252.100306249079
gene-YER038C	144.72487057431	107.201931600503	184.41454531658	157.77706241439
gene-YER038W-A	9.42394506065272	1.60802897400754	0	2.57245210458244
gene-YER039C	227.520959321473	92.1936611764326	44.5138557660711	42.8742017430407
gene-YER039C-A	140.012898043983	59.4970720382791	44.5138557660711	36.871813499015
gene-YER040W	90.8737559420083	115.242076470541	206.671473199616	181.786615390492
gene-YER041W	114.43361859364	73.969332804347	209.851034325764	162.921966623555
gene-YER042W	228.194098254376	159.194868426747	98.566394910586	90.8933076952462
gene-YER043C	1324.73741995461	4968.27352002531	3411.66908835674	3009.76896236145
gene-YER044C	677.177766501188	745.589434281498	82.6685892798464	115.76034470621
gene-YER044C-A	6.05825039613389	4.28807726402012	12.7182445045917	10.2898084183298
gene-YER045C	167.611594293038	119.530153734561	251.185328965687	236.665593621584
gene-YER046W	151.456259903347	102.37784467848	41.3342946399232	32.5843933247109
gene-YER047C	293.488574746042	196.17953482892	330.674357119385	206.653652401456
gene-YER048C	710.834713146376	730.045154199425	276.62181797487	318.126576933362
gene-YNCE0014W	0.673138932903765	0.536009658002515	0	0
gene-YER048W-A	225.501542522761	247.636461997162	254.364890091835	242.66798186561
gene-YER049W	52.5048367664937	90.585632202425	2810.73203551478	2527.00545073482
gene-YER050C	287.430324349908	449.71210306411	225.748839956504	246.955402039914
gene-YER051W	278.679518222159	200.467612092941	238.467084461095	196.363843983126
gene-YER052C	43.080891705841	224.588046703054	871.199748564535	711.711748934475
gene-YER053C	898.640475426527	736.477270095455	82.6685892798464	83.1759513814989
gene-YER053C-A	3117.30639827734	1784.91216114837	426.061190903824	782.882923827922
gene-YER054C	589.669705223699	138.290491764649	66.7707836491067	52.3065261265096
gene-YER055C	229.540376120184	57.3530334062691	2375.13216123251	2063.10658787512
gene-YER056C	430.80891705841	408.439359397916	9220.72726582902	6753.54425856376
gene-YER056C-A	290.122880081523	708.604767879325	4018.96526345099	4716.16219173447
gene-YER057C	953.837867924636	865.119588016059	610.475736220404	615.673537030064
gene-YER058W	115.779896459448	34.304618112161	19.0773667568876	18.8646487669379
gene-YER059W	207.32679133436	201.539631408946	124.00288391977	132.052541368565
gene-YER060W	80.7766719484518	43.4167822982037	82.6685892798464	59.1663984053961
gene-YER060W-A	80.1035330155481	50.9209175102389	381.547335137752	221.23088099409
gene-YER061C	329.164938189941	263.716751737237	219.389717704208	114.902860671349
gene-YER062C	117.126174325255	161.338907058757	32228.0315746355	34416.8367072085
gene-YER063W	543.896257786242	709.140777537327	1081.0507828903	1315.38050947649
gene-YER064C	201.268540938226	211.187805252991	664.528275364919	475.903639347751
gene-YER065C	2353.96684836447	10200.2637917879	213.030595451912	426.169565325824
gene-YNCE0015C	3.36569466451883	2.68004829001257	3.17956112614794	3.42993613944325
gene-YER066W	84.1423666129707	89.51361288642	44.5138557660711	30.0119412201285
gene-YER067W	3165.77240144641	9654.0699502833	149.439372928953	361.000778676402
gene-YER068W	420.03869413195	287.83718634735	489.652413426782	418.452209012077
gene-YER069W	183.766928682728	347.33425838563	600.93705284196	487.908415835803
gene-YER070W	16.8284733225941	139.362511080654	15.8978056307397	60.0238824402569
gene-YER071C	128.569536184619	117.386115102551	155.798495181249	140.627381717173
gene-YER072W	550.62764711528	686.628371901222	842.583698429203	892.640880290106
gene-YER073W	13.4627786580753	33.7686084541584	2343.33654997103	1111.29930917961
gene-YER074W	731.702020066393	1307.32755586813	7074.52350567916	7988.32126876333
gene-YER074W-A	400.51766507774	294.805311901383	378.367774011605	386.725299722227
gene-YER075C	76.0646994181255	48.2408692202263	734.478620140173	630.250765622698
gene-YNCE0016C	0	0	3.17956112614794	1.71496806972163
gene-YER076C	49.1391421019749	56.2810140902641	50.872978018367	45.4466538476231
gene-YER077C	67.9870322232803	60.0330816962817	267.083134596427	187.789003634518
gene-YER078C	88.1812002103933	174.203138850817	63.5912225229587	84.0334354163597
gene-YER078W-A	2.69255573161506	2.68004829001257	0	5.14490420916488
gene-YER079W	1869.30681667376	1902.29827625093	311.596990362498	276.967343260043
gene-YER080W	1422.34256522566	1325.55188424022	317.956112614794	301.834380271006
gene-YNCE0017W	725.643769670259	442.743977510077	50.872978018367	36.871813499015
gene-YER081W	654.964181715364	151.690733214712	4060.29955809092	1398.55646085799
gene-YER082C	210.019347065975	189.211409274888	1503.93241266797	1233.06204212985
gene-YER083C	353.397939774477	182.779293378858	400.62470189464	280.397279399486
gene-YER084W	832.672860001958	64.8571686183043	41.3342946399232	6.8598722788865
gene-YER085C	6.05825039613389	1.07201931600503	0	4.28742017430407
gene-YER086W	195.883429474996	205.291699014963	1971.32789821172	1480.01744416976
gene-YER087W	111.741062862025	236.380259179109	22.2569278830356	57.4514303356745
gene-YER087C-B	154.821954567866	328.573920355542	375.188212885457	386.725299722227
gene-YER088C	941.721367132368	1084.88354779709	960.227460096677	721.144073317944
gene-YER089C	118.472452191063	184.923332010868	152.618934055101	237.523077656445
gene-YER090W	273.967545691833	551.553938084588	499.191096805226	614.816052995203
gene-YER091C	833.345998934862	1109.53999206521	3599.26319479946	1535.75390643572
gene-YER092W	302.912519806694	189.74741893289	302.058306984054	256.387726423383
gene-YER093C	199.249124139515	154.370781504724	203.491912073468	188.646487669379
gene-YER093C-A	58.5630871626276	102.37784467848	54.0525391445149	46.3041378824839
gene-YER094C	1065.57893078666	944.985027058434	200.31235094732	355.855874467237
gene-YER095W	857.579000519397	1164.74898683946	750.376425770913	614.816052995203
gene-YER096W	523.702089799129	180.099245088845	251.185328965687	162.921966623555
gene-YNCE0018W	0	0	0	0
gene-YER098W	296.854269410561	263.716751737237	146.259811802805	156.062094344668
gene-YER099C	622.653512935983	370.91868333774	674.066958743363	768.305695235289
gene-YER100W	441.57913998487	366.094596415718	639.091786355735	733.148849805995
gene-YER101C	786.899412564502	375.742770259763	222.569278830356	187.789003634518
gene-YER102W	353.397939774477	818.48674776984	3875.88501277434	4114.20839926218
gene-YER103W	1130.20026834542	15928.0629972027	324.31523486709	999.826384647708
gene-YER104W	119.81873005687	87.9055839124124	47.6934168922191	31.7269092898501
gene-YER105C	563.417286840452	569.242256798671	419.702068651528	397.872592175417
gene-YER106W	2.0194167987113	2.68004829001257	3.17956112614794	5.14490420916488
gene-YER107C	57.2168092968201	86.8335645964074	254.364890091835	311.266704654475
gene-YER109C	30.9643909135732	44.4888016142087	139.900689550509	112.330408566767
gene-YER110C	214.058180663397	242.812375075139	2200.25629929437	1798.14402110313
gene-YER111C	37.6957802426109	77.1853907523621	12.7182445045917	19.7221328017987
gene-YER112W	579.572621230142	309.813582325454	282.980940227166	335.276257630578
gene-YER113C	33.6569466451883	43.9527919562062	378.367774011605	415.879756907494
gene-YER114C	373.59210776159	228.340114309071	906.174920952162	804.320024699443
gene-YER115C	234.925487583414	98.0897674144602	127.182445045917	144.914801891477
gene-YER116C	515.624422604284	196.17953482892	279.801379101018	265.820050806852
gene-YER117W	921.527199145255	1554.9640178653	6845.59510459651	8102.36664539982
gene-YER118C	50.4854199677824	82.5454873323873	232.107962208799	245.240433970193
gene-YER119C	539.184285255916	289.981224979361	136.721128424361	107.185504357602
gene-YER120W	634.770013728251	929.976756634363	1154.1806887917	1403.70136506715
gene-YER121W	545.915674584954	200.467612092941	25.4364890091835	14.5772285926338
gene-YER122C	640.155125191481	746.125443939501	1710.60388586759	1837.58828670672
gene-YER123W	146.744287373021	162.946936032765	556.423197075889	403.017496384582
gene-YER124C	421.384971997757	466.328402462188	155.798495181249	126.05015312454
gene-YER125W	1009.70839935565	775.069965471637	845.763259555351	705.709360690449
gene-YER126C	226.847820388569	245.492423365152	3379.87347709526	3068.93536076685
gene-YER127W	20.194167987113	25.1924539261182	1440.34119014502	1438.00072646158
gene-YER128W	71.3527268877991	66.4651975923119	146.259811802805	230.663205377559
gene-YER129W	485.333170623615	150.618713898707	645.450908608031	662.835158947409
gene-YER130C	104.336534600084	102.37784467848	718.580814509434	639.683090006167
gene-YER131W	207.999930267264	994.833925252668	6349.58356891743	6787.8436199582
gene-YNCE0019W	72.6990047536067	124.354240656583	54.0525391445149	63.4538185797002
gene-YER132C	64.6213375587615	71.2892845143345	441.958996534563	383.295363582783
gene-YNCE0020C	1.34627786580753	0.536009658002515	0	0.857484034860813
gene-YER133W	2841.31943578679	2049.16492254361	1716.96300811989	1565.76584765584
gene-YNCE0021C	0	0	0	0.857484034860813
gene-YNCE0022C	0.673138932903765	0.536009658002515	0	0
gene-YER134C	148.090565238828	252.996558577187	155.798495181249	147.48725399606
gene-YER135C	16.1553343896904	9.11216418604275	12.7182445045917	7.71735631374732
gene-YNCE0023W	0	0	0	0
gene-YER136W	1162.5109371248	828.134921613885	273.442256848723	433.029437604711
gene-YER137C	43.7540306387448	38.5926953761811	244.826206713391	191.218939773961
gene-YNCE0024W	32.3106687793807	40.7367340081911	38.1547335137752	59.1663984053961
gene-YNCE0025C	0	0	0	0
gene-YER138C	0	0	0	0
gene-YER137C-A	0	0	0	0
gene-YER138W-A	0	0	0	0
gene-YER139C	157.514510299481	150.082704240704	47.6934168922191	78.031047172334
gene-YER140W	87.5080612774895	78.2574100683672	222.569278830356	195.506359948265
gene-YER141W	1306.56266876621	1170.10908341949	505.550219057522	523.922745299957
gene-YER142C	809.78613628323	459.896286566158	73.1299059014026	54.0214941962312
gene-YER143W	790.938246161924	969.105461668547	63.5912225229587	87.4633715558029
gene-YER144C	724.297491804452	264.788771053242	213.030595451912	235.808109586724
gene-YER145C	351.378522975766	306.597524377439	5847.21291098606	3124.6718230328
gene-YER145C-A	2.0194167987113	4.82408692202263	34.9751723876273	32.5843933247109
gene-YER146W	4.71197253032636	6.43211589603018	41.3342946399232	24.0095529761028
gene-YER147C	148.090565238828	139.362511080654	178.055423064284	202.366232227152
gene-YER148W	475.909225562962	408.975369055919	1920.45492019335	1662.66154359512
gene-YER149C	28.2718351819581	39.6647146921861	171.696300811989	175.784227146467
gene-YER150W	6564.45087367752	9372.66487983197	766.274231401653	997.253932543126
gene-YNCE0026W	2.0194167987113	0	6.35912225229587	0
gene-YER151C	262.524183832469	396.647146921861	944.329654465937	685.12974385379
gene-YER152C	265.889878496987	336.078055567577	57.2321002706629	49.7340740219272
gene-YER153C	49.1391421019749	24.6564442681157	6.35912225229587	6.00238824402569
gene-YER154W	132.608369782042	262.644732421232	282.980940227166	264.10508273713
gene-YER155C	441.57913998487	475.440566648231	254.364890091835	263.24759870227
gene-YER156C	116.453035392351	160.802897400754	1109.66683302563	1175.61061179417
gene-YER157W	63.275059692954	175.275158166822	114.464200541326	186.074035564796
gene-YNCE0027C	0	0	0	0
gene-YER158C	360.802468036418	849.575307933986	171.696300811989	142.342349786895
gene-YER159C	937.009394602041	689.308420191234	683.605642121806	563.367010903554
gene-YNCE0028C	0	0	3.17956112614794	0
gene-YER160C	0	0	0	0
gene-YER159C-A	0	0	0	0
gene-YER161C	530.433479128167	487.768788782289	378.367774011605	330.131353421413
gene-YER162C	908.737559420083	492.592875704311	193.953228695024	161.206998553833
gene-YER163C	115.779896459448	315.709688563481	171.696300811989	180.071647320771
gene-YER164W	339.935161116402	347.33425838563	680.426080995659	481.048543556916
gene-YER165W	3863.81747486761	3098.67183291254	4635.80012192369	4067.04677734484
gene-YER166W	414.65358266872	411.119407687929	317.956112614794	282.112247469208
gene-YER167W	284.737768618293	169.915061586797	445.138557660711	386.725299722227
gene-YER168C	149.436843104636	163.482945690767	699.503447752546	607.098696681456
gene-YER169W	655.637320648268	194.03549619691	2130.30595451912	1698.67587305927
gene-YER170W	45.1003085045523	168.843042270792	12.7182445045917	24.8670370109636
gene-YER171W	131.262091916234	102.913854336483	473.754607796043	559.07959072925
gene-YER172C	494.083976751364	401.471233843884	540.525391445149	448.464150232205
gene-YER173W	189.152040145958	101.305825362475	120.823322793622	134.624993473148
gene-YER174C	152.129398836251	102.37784467848	136.721128424361	133.767509438287
gene-YER175C	365.514440566745	360.19849017769	130.362006172065	149.202222065781
gene-YER175W-A	2.0194167987113	3.7520676060176	19.0773667568876	6.8598722788865
gene-YER176W	181.074372951113	250.852519945177	435.599874282267	396.157624105696
gene-YER177W	1831.61103643115	2756.69767110693	918.893165456754	1014.40361324034
gene-YER178W	5447.71338399017	3545.70388768664	578.680124958925	758.015886816959
gene-YER179W	56.5436703639163	35.376637428166	9.53868337844381	5.14490420916488
gene-YER180C	87.5080612774895	43.4167822982037	162.157617433545	168.066870832719
gene-YER180C-A	48.4660031690711	30.0165408481408	44.5138557660711	44.5891698127623
gene-YNCE0029C	0	0	0	0
gene-YER181C	9.42394506065272	4.28807726402012	0	0.857484034860813
gene-YER182W	529.760340195263	437.919890588055	168.516739685841	135.482477508008
gene-YER183C	102.990256734276	118.994144076558	257.544451217983	234.950625551863
gene-YER184C	179.728095085305	103.449863994485	66.7707836491067	48.0191059522055
gene-YER185W	14.8090565238828	13.9362511080654	9.53868337844381	16.2921966623555
gene-YER186C	22.2135847858243	36.448656744171	28.6160501353314	29.1544571852676
gene-YER187W	4.03883359742259	5.89610623802766	9.53868337844381	6.00238824402569
gene-YER188W	49.8122810348786	18.760338030088	12.7182445045917	5.14490420916488
gene-YER188C-A	0.673138932903765	0.536009658002515	0	0.857484034860813
gene-YER189W	0.673138932903765	1.07201931600503	0	0
gene-YER190W	0	0	0	0
gene-YER190C-B	0	0	0	0
gene-YFL068W	0	0.536009658002515	0	0
gene-YFL067W	8.07766719484519	8.04014487003772	0	0
gene-YFL066C	0	0	0	0
gene-YFL065C	0	0	0	0
gene-YFL064C	0.673138932903765	0.536009658002515	3.17956112614794	0
gene-YFL062W	210.692485998879	154.906791162727	47.6934168922191	42.8742017430407
gene-YFL061W	0	0	0	0
gene-YFL060C	0	1.07201931600503	0	0
gene-YFL059W	3.36569466451883	14.4722607660679	0	2.57245210458244
gene-YFL058W	10.0970839935565	5.89610623802766	0	2.57245210458244
gene-YFL056C	2.0194167987113	2.68004829001257	0	2.57245210458244
gene-YFL055W	0	0	0	0
gene-YFL054C	0.673138932903765	0	0	0
gene-YFL053W	0	0	0	0
gene-YFL052W	0	0.536009658002515	0	0
gene-YFL051C	43.080891705841	39.6647146921861	3.17956112614794	5.14490420916488
gene-YFL050C	163.572760695615	226.732085335064	216.21015657806	186.931519599657
gene-YFL049W	290.122880081523	181.707274062853	251.185328965687	208.368620471178
gene-YFL048C	251.080821973104	192.963476880905	400.62470189464	453.60905444137
gene-YFL047W	29.6181130477657	38.5926953761811	311.596990362498	276.109859225182
gene-YFL046W	161.553343896904	184.387322352865	130.362006172065	160.349514518972
gene-YFL045C	691.313684092167	1673.95816194185	1898.19799231032	2074.25388032831
gene-YFL044C	708.142157414761	567.634227824663	79.4890281536984	60.0238824402569
gene-YFL042C	1128.85399047961	843.679201695958	108.10507828903	85.7484034860813
gene-YFL041W-A	37.0226413097071	32.6965891381534	3.17956112614794	5.14490420916488
gene-YFL041W	547.261952450761	573.530334062691	257.544451217983	185.216551529936
gene-YFL040W	41.0614749071297	49.3128885362314	47.6934168922191	47.1616219173447
gene-YFL039C	6976.41190061462	9946.73122355267	2556.36714542294	2768.81594856557
gene-YFL038C	3076.24492337021	2491.37289039569	1236.84927807155	1412.27620541576
gene-YFL037W	845.462499727129	1669.67008467783	454.677241039155	770.878147339871
gene-YNCF0001C	18.8478901213054	62.7131299862942	9.53868337844381	14.5772285926338
gene-YFL036W	324.452965659615	356.446422571672	530.986708066706	413.307304802912
gene-YFL034C-B	25.5792794503431	42.8807726402012	222.569278830356	263.24759870227
gene-YFL034C-A	31.637529846477	73.969332804347	2114.40814888838	2319.4943142985
gene-YFL034W	117.799313258159	153.298762188719	314.776551488646	273.537407120599
gene-YFL033C	79.4303940826443	78.7934197263697	225.748839956504	238.380561691306
gene-YFL031W	1359.74064446561	1765.61581346028	925.25228770905	990.394060264239
gene-YFL030W	3087.01514629667	2474.75659099761	372.008651759309	349.853486223212
gene-YFL029C	193.190873743381	238.524297811119	44.5138557660711	97.7531799741327
gene-YFL028C	204.634235602745	228.876123967074	244.826206713391	272.679923085739
gene-YFL027C	47.1197253032636	88.9776032284175	89.0277115321422	78.8885312071948
gene-YFL026W	55.1973924981088	25.7284635841207	34.9751723876273	30.8694252549893
gene-YFL025C	81.4498108813556	63.7851493022993	146.259811802805	146.629769961199
gene-YFL024C	402.537081876452	273.900935239285	537.345830319001	442.46176198818
gene-YFL023W	236.271765449222	144.186598002677	845.763259555351	631.965733692419
gene-YFL022C	471.87039196554	652.859763447063	1939.53228695024	1659.23160745567
gene-YFL021W	300.893103007983	276.580983529298	778.992475906245	332.703805525996
gene-YFL020C	19.5210290542092	6.96812555403269	9.53868337844381	8.57484034860813
gene-YFL019C	41.0614749071297	15.0082704240704	3.17956112614794	2.57245210458244
gene-YNCF0002W	0	0	0	0
gene-YFL018C	3463.97294872278	3243.39444057322	461.036363291451	617.388505099785
gene-YFL017W-A	67.9870322232803	65.9291879343093	104.925517162882	102.040600148437
gene-YFL017C	146.071148440117	156.514820136734	95.3868337844381	123.477701019957
gene-YFL016C	2284.63353827538	3544.09585871263	518.268463562114	538.499973892591
gene-YFL015C	6.73138932903765	9.11216418604275	15.8978056307397	9.43232438346894
gene-YFL014W	53473.4836909422	20620.2915433567	8346.34795613834	6555.46544651092
gene-YFL013C	735.740853663816	690.916449165242	292.51962360561	276.109859225182
gene-YFL012W	0	0	0	0.857484034860813
gene-YFL011W	7.40452826194142	3.21605794801509	0	0.857484034860813
gene-YFL010W-A	22.886723718728	27.3364925581283	50.872978018367	33.4418773595717
gene-YFL010C	103.66339566718	168.30703261279	394.265579642344	362.715746746124
gene-YFL009W	263.870461698276	177.419196798832	279.801379101018	265.820050806852
gene-YFL008W	101.643978868469	355.91041291367	25.4364890091835	52.3065261265096
gene-YFL007W	1322.7180031559	685.020342927214	416.52250752538	384.152847617644
gene-YFL005W	1481.57879132119	1095.06773129914	664.528275364919	624.248377378672
gene-YNCF0003C	115.779896459448	112.562028180528	50.872978018367	64.311302614561
gene-YFL004W	887.197113567163	768.637849575606	419.702068651528	434.744405674432
gene-YFL003C	55.8705314310125	32.6965891381534	54.0525391445149	48.0191059522055
gene-YNCF0004C	0	0	0	0
gene-YFL002W-B	0	0	0	0
gene-YFL002W-A	0	0	0	0
gene-YFL002C	280.025796087966	263.180742079235	820.326770546168	613.958568960342
gene-YFL001W	55.1973924981088	105.057892968493	559.602758202037	483.620995661499
gene-YFR001W	378.97721922482	357.518441887677	982.484387979713	984.391672020213
gene-YFR002W	383.016052822243	353.76637428166	791.710720410836	717.7141371785
gene-YFR003C	247.041988375682	333.398007277564	19.0773667568876	45.4466538476231
gene-YFR004W	1373.20342312368	1463.30636634687	518.268463562114	532.497585648565
gene-YFR005C	33.6569466451883	55.7450044322615	184.41454531658	274.39489115546
gene-YFR006W	1163.18407605771	802.406458029765	543.704952571297	540.214941962312
gene-YNCF0005C	0	0	0	0
gene-YFR007W	67.9870322232803	80.4014487003772	66.7707836491067	92.6082757649678
gene-YFR008W	203.287957736937	146.330636634687	41.3342946399232	67.7412387540042
gene-YNCF0006W	0	0	0	0
gene-YFR009W	412.634165870008	544.585812530555	1100.12814964719	1101.00950076128
gene-YFR010W	1338.87333754559	1589.80464563546	273.442256848723	421.024661116659
gene-YFR011C	401.863942943548	919.792573132316	187.594106442728	252.95779028394
gene-YNCF0007W	0	0	0	0
gene-YFR012W	9.42394506065272	1.60802897400754	6.35912225229587	0.857484034860813
gene-YFR012W-A	0.673138932903765	0	0	2.57245210458244
gene-YFR013W	139.339759111079	199.931602434938	216.21015657806	204.081200296874
gene-YFR014C	761.993272047062	735.40525077945	114.464200541326	102.040600148437
gene-YFR015C	1781.12561646336	1584.44454905543	92.2072726582902	90.0358236603854
gene-YFR016C	943.740783931079	645.89163789303	130.362006172065	133.767509438287
gene-YNCF0008C	0	0	0	0
gene-YFR017C	1182.03196617901	769.709868891611	73.1299059014026	44.5891698127623
gene-YFR018C	184.440067615632	204.219679698958	54.0525391445149	47.1616219173447
gene-YFR019W	345.320272579632	273.900935239285	34.9751723876273	54.0214941962312
gene-YNCF0009C	0	0	0	0
gene-YFR020W	54.524253565205	49.8488981942339	76.3094670275505	90.8933076952462
gene-YFR021W	96.9320063381422	106.129912284498	111.284639415178	112.330408566767
gene-YFR022W	84.1423666129707	53.064956142249	85.8481504059943	96.8956959392719
gene-YNCF0010C	0	0	0	0
gene-YFR023W	10.7702229264602	4.82408692202263	0	0
gene-YFR024C-A	1256.07724879843	1300.3594303141	155.798495181249	168.066870832719
gene-YFR025C	108.375368197506	214.403863201006	117.643761667474	165.494418728137
gene-YNCF0011C	0	0	0	0
gene-YFR026C	4.71197253032636	12.8642317920604	0	3.42993613944325
gene-YFR027W	6.05825039613389	18.760338030088	9.53868337844381	11.1472924531906
gene-YFR028C	69.3333100890878	124.354240656583	534.166269192853	583.089143705353
gene-YNCF0012C	0	0	0	0.857484034860813
gene-YFR029W	278.006379289255	112.562028180528	298.878745857906	328.416385351691
gene-YFR030W	166.938455360134	122.210202024573	588.218808337368	564.224494938415
gene-YFR031C	116.453035392351	158.122849110742	117.643761667474	137.19744557773
gene-YFR031C-A	516.970700470092	1545.85185367925	8295.47497811997	8117.80135802732
gene-YNCF0013W	0.673138932903765	0.536009658002515	0	2.57245210458244
gene-YFR032C	0	0.536009658002515	54.0525391445149	41.159233673319
gene-YFR032C-A	376.957802426109	708.068758221322	3567.46758353799	3747.20523234175
gene-YFR032C-B	16.1553343896904	18.2243283720855	85.8481504059943	83.1759513814989
gene-YFR033C	2568.69816796077	2399.17922921926	718.580814509434	673.982451400599
gene-YFR034C	139.339759111079	118.458134418556	352.931285002421	307.836768515032
gene-YFR035C	66.6407543574728	147.402655950692	184.41454531658	180.929131355632
gene-YNCF0014C	0	0	0	0
gene-YFR036W	63.275059692954	48.7768788782289	232.107962208799	198.936296087709
gene-YFR037C	494.083976751364	641.067550971008	915.713604330606	893.498364324967
gene-YFR038W	226.847820388569	232.628191573091	235.287523334947	231.52068941242
gene-YFR039C	464.465863703598	308.205553351446	314.776551488646	316.41160886364
gene-YFR040W	1714.48486210589	1169.03706410348	524.62758581441	418.452209012077
gene-YFR041C	177.708678286594	330.717958987552	92.2072726582902	144.057317856617
gene-YFR042W	57.2168092968201	94.8737094664451	69.9503447752546	101.183116113576
gene-YFR043C	188.478901213054	184.387322352865	85.8481504059943	105.47053628788
gene-YFR044C	966.627507649807	1061.29912284498	492.83197455293	669.695031226295
gene-YFR045W	110.394784996218	182.243283720855	69.9503447752546	92.6082757649678
gene-YFR046C	109.04850713041	157.050829794737	38.1547335137752	66.0262706842826
gene-YFR047C	686.601711561841	666.796014555129	95.3868337844381	113.187892601627
gene-YFR048W	152.802537769155	188.675399616885	225.748839956504	252.100306249079
gene-YFR049W	1298.48500157136	1096.67576027315	92.2072726582902	93.4657597998286
gene-YFR050C	1460.03834546827	1573.18834623738	372.008651759309	532.497585648565
gene-YFR051C	114.43361859364	326.965891381534	537.345830319001	547.93229827606
gene-YFR052W	1070.29090331699	910.14439928827	232.107962208799	307.836768515032
gene-YFR053C	3070.85981190698	8850.59147293753	168.516739685841	434.744405674432
gene-YFR054C	6.73138932903765	1.60802897400754	0	0
gene-YFR055W	20.8673069200167	39.6647146921861	130.362006172065	122.620216985096
gene-YFR057W	10.7702229264602	8.04014487003772	3.17956112614794	3.42993613944325
gene-YGL263W	149.436843104636	139.362511080654	171.696300811989	140.627381717173
gene-YGL262W	96.2588674052385	70.753274856332	31.7956112614794	21.4371008715203
gene-YGL261C	3.36569466451883	3.21605794801509	0	3.42993613944325
gene-YGL260W	2.0194167987113	1.60802897400754	0	0.857484034860813
gene-YGL259W	18.1747511884017	18.2243283720855	6.35912225229587	5.14490420916488
gene-YGL258W-A	9.42394506065272	5.36009658002515	0	3.42993613944325
gene-YGL258W	13.4627786580753	5.89610623802766	3.17956112614794	9.43232438346894
gene-YGL257C	154.148815634962	142.578569028669	127.182445045917	210.94107257576
gene-YGL256W	170.304150024653	175.275158166822	337.033479371681	360.143294641542
gene-YNCG0047C	4.03883359742259	2.14403863201006	3.17956112614794	0.857484034860813
gene-YGL255W	1264.82805492618	1594.09272289948	7882.13203172074	9139.06484354655
gene-YGL254W	179.728095085305	80.4014487003772	149.439372928953	77.1735631374732
gene-YGL253W	65.967615424569	775.069965471637	1160.539811044	1308.5206371976
gene-YGL252C	901.333031158142	724.6850576194	492.83197455293	537.64248985773
gene-YGL251C	153.475676702059	76.6493810943596	41.3342946399232	57.4514303356745
gene-YGL250W	257.812211302142	253.53256823519	34.9751723876273	54.0214941962312
gene-YGL249W	8.07766719484519	1.60802897400754	3.17956112614794	3.42993613944325
gene-YNCG0001C	0	0	0	0
gene-YGL248W	487.352587422326	363.950557783708	146.259811802805	180.929131355632
gene-YGL247W	31.637529846477	31.6245698221484	101.745956036734	139.769897682313
gene-YGL246C	95.5857284723347	152.226742872714	874.379309690683	748.58356243349
gene-YGL245W	1246.65330373777	1867.99365813876	1144.64200541326	1305.09070105816
gene-YGL244W	310.317048068636	330.717958987552	747.196864644765	686.844711923511
gene-YGL243W	94.9125895394309	103.985873652488	171.696300811989	160.349514518972
gene-YGL242C	85.4886444787782	50.9209175102389	12.7182445045917	37.7292975338758
gene-YGL241W	61.2556428942427	86.8335645964074	98.566394910586	107.185504357602
gene-YGL240W	51.1585589006862	48.2408692202263	47.6934168922191	20.5796168366595
gene-YGL238W	345.993411512535	351.086325991647	756.735548023209	685.12974385379
gene-YGL237C	344.647133646728	341.438152147602	152.618934055101	113.187892601627
gene-YGL236C	19.5210290542092	67.5372169083169	143.080250676657	104.613052253019
gene-YGL235W	0	0	0	1.71496806972163
gene-YGL234W	279.352657155063	512.961242708407	3154.12463713875	2073.39639629345
gene-YGL233W	355.417356573188	327.501901039537	174.875861938137	202.366232227152
gene-YGL232W	162.899621762711	193.499486538908	397.445140768492	500.770676358715
gene-YGL231C	654.29104278246	601.402836278822	403.804263020788	453.60905444137
gene-YGL230C	21.5404458529205	11.7922124760553	19.0773667568876	15.4347126274946
gene-YGL229C	15.4821954567866	22.5124056361056	3.17956112614794	8.57484034860813
gene-YGL228W	1488.31018065023	866.191607332064	572.321002706629	637.110637901584
gene-YGL227W	1125.4882958151	755.237608125543	47.6934168922191	52.3065261265096
gene-YGL226C-A	269.92871209441	361.270509493695	82.6685892798464	100.325632078715
gene-YGL226W	57.2168092968201	84.1535163063948	25.4364890091835	18.0071647320771
gene-YNCG0002C	0	0	9.53868337844381	6.00238824402569
gene-YGL225W	22.2135847858243	45.0248112722113	778.992475906245	812.03738101319
gene-YGL224C	89.5274780762008	92.1936611764326	184.41454531658	236.665593621584
gene-YGL223C	248.388266241489	260.500693789222	155.798495181249	187.789003634518
gene-YGL222C	258.485350235046	216.011892175013	60.4116613968108	90.0358236603854
gene-YGL221C	683.236016897322	702.172651983294	610.475736220404	673.124967365738
gene-YGL220W	313.009603800251	207.435737646973	302.058306984054	288.114635713233
gene-YGL219C	1346.95100474043	1104.71590514318	556.423197075889	478.476091452334
gene-YGL216W	80.7766719484518	80.9374583583797	171.696300811989	212.656040645482
gene-YGL215W	916.142087682025	543.51379321455	2578.62407330598	2402.67026568
gene-YGL213C	40.3883359742259	114.706066812538	343.392601623977	476.761123382612
gene-YGL212W	125.2038415201	109.345970232513	89.0277115321422	98.6106640089935
