	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YPL156C	gene-YPL156C	305.494787046945	-2.03933392162863	0.47014665001911	-4.33765490309404	1.4401103436317e-05	5.11204217854699e-05
gene-YLR422W	gene-YLR422W	218.31416596679	-2.02316762503693	0.466510155928886	-4.33681367773982	1.44563067725493e-05	5.12852605333011e-05
gene-YDR207C	gene-YDR207C	256.26751247305	1.94912869565559	0.449770977200217	4.33360264325799	1.46688839490904e-05	5.20078612740478e-05
gene-YPL252C	gene-YPL252C	170.048505283569	2.39093012445559	0.552246417668477	4.32946244278022	1.49473758609067e-05	5.29631428142363e-05
gene-YOR302W	gene-YOR302W	301.418601254855	2.38648428272898	0.551613705873054	4.32636872021123	1.51587595083334e-05	5.36796265882268e-05
gene-YGL016W	gene-YGL016W	148.759966293996	1.99568697630955	0.461356873365526	4.3256903527877	1.52054895643032e-05	5.38125311259368e-05
gene-YPR023C	gene-YPR023C	986.140800908272	-1.74709783779339	0.403968391682159	-4.3248379669467	1.52644017952617e-05	5.39883618514395e-05
gene-YHR082C	gene-YHR082C	1190.02061052014	-1.8823713172899	0.435307848835003	-4.32423013351957	1.53065447574091e-05	5.41047050337423e-05
gene-YMR284W	gene-YMR284W	92.6853907682168	-2.42796351619868	0.561734751262688	-4.32225976894078	1.54439201408374e-05	5.45573265844798e-05
gene-YGR121C	gene-YGR121C	1298.76746121983	-2.05332775706712	0.475831556229187	-4.31524082458735	1.59429002361548e-05	5.62860388542579e-05
gene-YPL029W	gene-YPL029W	105.201524636644	2.18328069598475	0.505972080845138	4.31502207066042	1.59586958410969e-05	5.63078230822778e-05
gene-YGL004C	gene-YGL004C	241.422085451888	-2.10882874835337	0.488775853273219	-4.31451090357888	1.59956639531802e-05	5.64042399795685e-05
gene-YBL017C	gene-YBL017C	462.050600048964	-1.80363405301756	0.418059528249749	-4.31429959405223	1.60109699032019e-05	5.64242011648984e-05
gene-YDL153C	gene-YDL153C	1042.29928572312	1.76807499055042	0.409934317712745	4.31306898240554	1.61003855392393e-05	5.67051507552981e-05
gene-YHR104W	gene-YHR104W	1017.7781691873	-1.86642689544863	0.432762046117256	-4.31282482415966	1.61181824526533e-05	5.67336746979673e-05
gene-YOR284W	gene-YOR284W	45.0794723905689	-3.63698964205955	0.844021195888416	-4.30912121612213	1.63904519990344e-05	5.76573326484374e-05
gene-YDR143C	gene-YDR143C	295.002929201049	1.83204880853549	0.425324005825556	4.30741924613325	1.65170366839059e-05	5.80677070918566e-05
gene-YNL088W	gene-YNL088W	325.510507483854	-1.89747806939414	0.440704542709124	-4.30555595758067	1.66566877570142e-05	5.85234975246445e-05
gene-YKR071C	gene-YKR071C	2740.73820264944	1.780044021855	0.413988175309181	4.29974605077935	1.70993935981383e-05	6.00428886849393e-05
gene-YFL023W	gene-YFL023W	464.546839174917	1.95552007047504	0.45503400739307	4.29752510516386	1.72715704125487e-05	6.0538458306417e-05
gene-YOR276W	gene-YOR276W	926.111744825494	1.76595700089069	0.410912280285289	4.29764960946074	1.7261874779149e-05	6.0538458306417e-05
gene-YPR081C	gene-YPR081C	201.322904449886	-2.15736416155617	0.501995802430954	-4.29757410541874	1.72677539531918e-05	6.0538458306417e-05
gene-YEL003W	gene-YEL003W	170.827789519174	2.33278522308548	0.543248157492846	4.2941429085587	1.75369491487653e-05	6.14318278564534e-05
gene-YJR142W	gene-YJR142W	240.697592844207	-2.11419975096564	0.4924759585055	-4.29300093629246	1.76274262733595e-05	6.17118154991941e-05
gene-YGR249W	gene-YGR249W	407.612757233658	-2.19912266008812	0.512414039837751	-4.29169087713608	1.7731768491238e-05	6.20399794699417e-05
gene-YDR489W	gene-YDR489W	104.819185406012	2.20889878382407	0.514876530422717	4.29015240218962	1.78550546682004e-05	6.24339927130736e-05
gene-YDR512C	gene-YDR512C	167.353106937274	-2.256925207702	0.526164302035382	-4.28939249388725	1.79162510635512e-05	6.26105547919799e-05
gene-YIR023W	gene-YIR023W	347.485595140235	1.83296505980753	0.427458180081982	4.28805704327845	1.80242810884764e-05	6.29504742493055e-05
gene-YCR020W-B	gene-YCR020W-B	157.689879100594	2.0536725599198	0.479467370096075	4.28323737548248	1.84193479484386e-05	6.42918767890011e-05
gene-YKL155C	gene-YKL155C	216.209222816226	2.08207033137298	0.487003685530729	4.27526606724541	1.90909164453826e-05	6.65962201583113e-05
gene-YDR411C	gene-YDR411C	326.013901758806	-1.8923038928711	0.442662744823563	-4.27482076366137	1.91291121180401e-05	6.66896936177202e-05
gene-YDR541C	gene-YDR541C	90.5045516117475	2.26407143710136	0.529800393083781	4.27344235047278	1.92478066533904e-05	6.7063531222355e-05
gene-YER023W	gene-YER023W	837.889571759328	-1.89251995336591	0.44290061248108	-4.27301272573146	1.92849446048054e-05	6.71529321060189e-05
gene-YJR104C	gene-YJR104C	6305.94944239667	-1.65993315875344	0.38855466321997	-4.27207112893074	1.93665776757942e-05	6.73970728158216e-05
gene-YGR268C	gene-YGR268C	341.970893629009	-1.98010443605454	0.463561309164877	-4.2715049701231	1.94158199361127e-05	6.75282679109746e-05
gene-YJL060W	gene-YJL060W	77.1358481949384	2.37082366511023	0.55524747473738	4.26985042341989	1.95604102399981e-05	6.79907307807419e-05
gene-YIL098C	gene-YIL098C	122.808632475389	-2.34344634057464	0.54887194252072	-4.26956847131274	1.95851519831831e-05	6.80363058798227e-05
gene-YLR450W	gene-YLR450W	365.158617885163	-2.05443257669809	0.481303592998234	-4.26847546244191	1.96813472457778e-05	6.83298999334127e-05
gene-YPR033C	gene-YPR033C	1115.91426419033	2.09885069000559	0.491954231580075	4.26635356558359	1.98693806351352e-05	6.89418011361453e-05
gene-YBL071W-A	gene-YBL071W-A	417.59486615274	2.15579830024324	0.505510974563697	4.26459247913242	2.00267384512062e-05	6.94466034022266e-05
gene-YPL141C	gene-YPL141C	212.062877116644	-2.20483964307601	0.517045526500485	-4.26430465030616	2.0052569291939e-05	6.94949824394805e-05
gene-YGR285C	gene-YGR285C	1975.94955410887	2.37841692328891	0.557782034889491	4.26406154110024	2.00744115378705e-05	6.95294893407593e-05
gene-YJR119C	gene-YJR119C	110.758118754431	2.11651015047933	0.496449320938363	4.26329548901147	2.01433860657271e-05	6.97271056121324e-05
gene-YLL056C	gene-YLL056C	112.866056670327	-2.28150904096212	0.535336862855278	-4.26181942486351	2.02769261798537e-05	7.01478522484589e-05
gene-YGL186C	gene-YGL186C	225.875521775334	1.87108239235492	0.439276443995794	4.25946443960204	2.04917294959908e-05	7.08490647467766e-05
gene-YOR095C	gene-YOR095C	461.975534075013	2.19149576594739	0.514685249837383	4.25793388607854	2.06324943854849e-05	7.12177778999371e-05
gene-YJR032W	gene-YJR032W	135.793070378494	2.08759651671493	0.490286915154786	4.25790787432266	2.06348946222895e-05	7.12177778999371e-05
gene-YGL173C	gene-YGL173C	751.505005193595	-1.7362101269286	0.407742066140415	-4.25810891518537	2.06163504719312e-05	7.12177778999371e-05
gene-YDR169C	gene-YDR169C	383.407626102009	-1.92150599612882	0.451598587990296	-4.25489814899535	2.09144194697253e-05	7.21399492322484e-05
gene-YER081W	gene-YER081W	1566.37773346974	2.75784547696454	0.648179645793609	4.25475482740271	2.09278198183513e-05	7.21436334339158e-05
gene-YCR073W-A	gene-YCR073W-A	470.158740226501	-1.89506709591401	0.445508497247454	-4.25371706179022	2.1025093473044e-05	7.243627609971e-05
gene-YGR280C	gene-YGR280C	1590.3023028652	1.96151876853472	0.461195717499755	4.253115746973	2.10816537687077e-05	7.2588389962884e-05
gene-YLL019C	gene-YLL019C	1249.01272322381	-1.92129711963151	0.452371394468	-4.24716757762945	2.16490034210445e-05	7.44980411841826e-05
gene-YOR259C	gene-YOR259C	1557.20710539531	-1.68593019771798	0.397127767965176	-4.24530927755678	2.18292117192701e-05	7.50740085583362e-05
gene-YIL051C	gene-YIL051C	1222.95156873229	-1.70505209997472	0.401683888739348	-4.24476098686927	2.18826543149894e-05	7.52135885679719e-05
gene-YNL095C	gene-YNL095C	136.822241629961	2.04187463897659	0.481121859165104	4.24398642481113	2.1958364148844e-05	7.54294951677849e-05
gene-YML108W	gene-YML108W	205.951722245294	1.92522196228465	0.453761373038123	4.24280707146683	2.20741194493695e-05	7.57381811019424e-05
gene-YDL137W	gene-YDL137W	2015.7503051565	-1.71227699568146	0.403564792523068	-4.24288002175904	2.20669424489269e-05	7.57381811019424e-05
gene-YDR033W	gene-YDR033W	1304.24100848568	1.99158521070599	0.469446351614035	4.24241279937225	2.21129472216391e-05	7.5782508053069e-05
gene-YJL070C	gene-YJL070C	150.387785381321	-2.06730449292482	0.487289645907607	-4.24245520151436	2.2108768356608e-05	7.5782508053069e-05
gene-YDR300C	gene-YDR300C	362.632488704253	2.02326606802189	0.477065330340504	4.2410670810595	2.22459632399382e-05	7.61937265536527e-05
gene-YMR091C	gene-YMR091C	418.036198440568	1.77548730100153	0.418721279369428	4.24026049900145	2.23260535869369e-05	7.6378604376363e-05
gene-YKL152C	gene-YKL152C	26184.8075934297	-1.65569518868369	0.390464235275363	-4.24032482134007	2.23196565814341e-05	7.6378604376363e-05
gene-YHR096C	gene-YHR096C	5342.35936733702	-2.65853805888831	0.627010244615085	-4.24002331974712	2.2349656696463e-05	7.64146649177725e-05
gene-YOR134W	gene-YOR134W	62.8939120659925	-4.01438971266283	0.94694341675356	-4.23931318560248	2.24204684307117e-05	7.66119978502707e-05
gene-YBR183W	gene-YBR183W	170.861954470075	2.0132883985155	0.475602247469227	4.23313474490206	2.30456332599712e-05	7.87022501872922e-05
gene-YLR120C	gene-YLR120C	262.804757479519	-1.96004273214571	0.463350876252423	-4.23014789137448	2.33537725338308e-05	7.97080334439382e-05
gene-YML034W	gene-YML034W	477.759912247811	-1.94297782260688	0.459678074282332	-4.22682292524031	2.37014036983654e-05	8.0800239880791e-05
gene-YBR045C	gene-YBR045C	141.959492241942	-2.49936261501766	0.591298067112046	-4.22690814334093	2.3692432837269e-05	8.0800239880791e-05
gene-YBR222C	gene-YBR222C	1608.91253566055	-2.00439344036423	0.474298285639509	-4.2260187334678	2.3786219819384e-05	8.10421583828751e-05
gene-YOR166C	gene-YOR166C	158.161801439082	2.13049595272161	0.504696743901487	4.22133881081163	2.42855586929778e-05	8.26952958986731e-05
gene-YHR159W	gene-YHR159W	44.3089326888256	-2.96784579166324	0.703590887572953	-4.21814131490655	2.46324429737405e-05	8.38276855127293e-05
gene-YIL134W	gene-YIL134W	48.9212999749618	2.53857465624926	0.602667134760062	4.21223343672114	2.5285802810835e-05	8.60011316531306e-05
gene-YNL305C	gene-YNL305C	1077.64809795186	-1.96373911499832	0.466406877814017	-4.21035625418323	2.54968309588463e-05	8.6668484084399e-05
gene-YML096W	gene-YML096W	230.203338382544	1.93122146590513	0.459123908039208	4.20631866929527	2.59564165400335e-05	8.81794638555144e-05
gene-YDR254W	gene-YDR254W	124.086351177368	-2.28195725288258	0.5426287801392	-4.20537453302274	2.60650155446844e-05	8.84970057669204e-05
gene-YHR202W	gene-YHR202W	351.832353973336	-2.34624765340391	0.557996016058745	-4.20477491931932	2.61342101616536e-05	8.86804695160521e-05
gene-YLR403W	gene-YLR403W	612.002329298786	2.02284551490059	0.481126420148014	4.20439499929827	2.6178142797018e-05	8.87780494855392e-05
gene-YGR193C	gene-YGR193C	577.497068661777	-1.80611606707957	0.429601618114589	-4.20416495404778	2.62047785639163e-05	8.88168914246294e-05
gene-YMR102C	gene-YMR102C	117.303945637011	2.04540838658756	0.486805924783399	4.20169164436044	2.64927834705326e-05	8.97410441821747e-05
gene-YBR173C	gene-YBR173C	1166.73307960586	-1.73303772362753	0.41254215150807	-4.20087430409794	2.65886187195551e-05	9.00135529568271e-05
gene-YGR256W	gene-YGR256W	362.96196754489	-3.13890942961514	0.747245097878955	-4.20064238430589	2.66158718997417e-05	9.00537019164194e-05
gene-YOL077W-A	gene-YOL077W-A	484.539804624196	-1.82410976033681	0.434558354218519	-4.19761751817467	2.69737692481713e-05	9.12118786715621e-05
gene-YMR086W	gene-YMR086W	411.601682852984	-1.89712037436474	0.45197529006056	-4.197398433243	2.69998679826832e-05	9.12473874631408e-05
gene-YBR234C	gene-YBR234C	713.159504551228	-1.8791364244337	0.4481074475866	-4.19349518637612	2.7468890844887e-05	9.27788749668527e-05
gene-YER162C	gene-YER162C	439.122665593313	-1.98757616531953	0.473987019884803	-4.19331349158589	2.74909113105131e-05	9.27996717637057e-05
gene-YBR201W	gene-YBR201W	63.8630122016399	-2.85105537800862	0.680297862661364	-4.19089274638484	2.77858992283618e-05	9.37413555282101e-05
gene-YLR432W	gene-YLR432W	1646.37358916407	2.3907235072239	0.570498014537704	4.19059040750772	2.78229524390036e-05	9.3812260385113e-05
gene-YLR290C	gene-YLR290C	270.335901260161	-2.07895063142388	0.496118674022132	-4.19043011336264	2.78426163761581e-05	9.38244849081363e-05
gene-YNL251C	gene-YNL251C	382.066208237187	1.98781792696066	0.474511825528758	4.18918522156027	2.79957827512593e-05	9.42863149653812e-05
gene-YLR130C	gene-YLR130C	768.090588232319	1.8312806017586	0.437165786673148	4.18898426543103	2.80205825386913e-05	9.43155396152728e-05
gene-YLR399C	gene-YLR399C	649.603712704281	1.71280109457407	0.408917572172111	4.18862189138979	2.80653555415712e-05	9.44119205970049e-05
gene-YPL058C	gene-YPL058C	616.152080274954	2.37948341842869	0.568240249377412	4.18746018261775	2.82093490577627e-05	9.47328886268151e-05
gene-YLR300W	gene-YLR300W	1095.27439719673	1.6594135848875	0.396265844161911	4.18762709260775	2.81886174854211e-05	9.47328886268151e-05
gene-YEL068C	gene-YEL068C	58.6539593077956	-2.81280001853228	0.67171131537819	-4.18751322798337	2.82027588229646e-05	9.47328886268151e-05
gene-YER053C-A	gene-YER053C-A	1527.79066853936	-2.01237388839484	0.480687374565522	-4.18645047670279	2.8335072118386e-05	9.51005002252197e-05
gene-YDL239C	gene-YDL239C	82.3377584469394	-2.57969472455413	0.616620528624142	-4.18360175310765	2.86926574526163e-05	9.62454392762644e-05
gene-YOL087C	gene-YOL087C	330.477622362611	-1.88464832785521	0.450545589505739	-4.18303579427493	2.87642082397593e-05	9.63749245146573e-05
gene-YML129C	gene-YML129C	288.550825050287	-1.90756727029517	0.456020929502392	-4.18306956300603	2.87599343074037e-05	9.63749245146573e-05
gene-YKL216W	gene-YKL216W	906.804529670338	1.81267796814066	0.433513787879458	4.18136174401145	2.89768425541042e-05	9.70317853128273e-05
gene-YLL016W	gene-YLL016W	264.577485028131	-2.63007609483285	0.629118030690056	-4.18057656358699	2.90770884722529e-05	9.73117663402055e-05
gene-YMR316W	gene-YMR316W	674.032790763154	-2.13405886473494	0.51048828011257	-4.18042675585882	2.90962522043213e-05	9.73202260693422e-05
gene-YCL061C	gene-YCL061C	79.799281103541	-2.78850877589647	0.667308656829881	-4.17873909974968	2.93129719627624e-05	9.79890777040915e-05
gene-YJR065C	gene-YJR065C	1064.39334892245	-1.71630913406547	0.410793346819049	-4.17803537315197	2.94037932993359e-05	9.82365452890434e-05
gene-YGR167W	gene-YGR167W	852.23873304473	-1.70324300112531	0.407884859548103	-4.17579363698946	2.9694893021395e-05	9.91524681365075e-05
gene-YCR048W	gene-YCR048W	209.879030681985	2.07345854220316	0.49667471026773	4.17468113302059	2.98403717302108e-05	9.95813888315649e-05
gene-YBL071C	gene-YBL071C	185.825550585644	2.08989666840082	0.500820301902464	4.17294718377418	3.00684663532666e-05	0.000100285363835011
gene-YKR065C	gene-YKR065C	451.651902253089	-1.77418201874368	0.426064754887497	-4.16411354938796	3.12564541976481e-05	0.000104188180658827
gene-YEL016C	gene-YEL016C	167.341166064588	1.89405284614117	0.45496279706923	4.16309390205582	3.13964172862859e-05	0.000104595125925269
gene-YDR357C	gene-YDR357C	157.874477975815	-2.26099522299566	0.543146459556176	-4.16277264302376	3.14406385181172e-05	0.0001046828317194
gene-YKR041W	gene-YKR041W	32.9713295457173	2.88188916391643	0.692343381120971	4.16251421260122	3.14762543522316e-05	0.000104741802025344
gene-YLR273C	gene-YLR273C	60.4771530835317	-2.66416354754997	0.640375654054381	-4.16031360761839	3.17810897486115e-05	0.000105696063120738
gene-YBR255C-A	gene-YBR255C-A	209.981411195582	-2.09148256454512	0.502822481943288	-4.15948498655438	3.18965984960363e-05	0.000106019943864666
gene-YER107C	gene-YER107C	177.420492159884	1.9761958993203	0.475478965460512	4.15622150057954	3.23554151012024e-05	0.000107483917286788
gene-YPR017C	gene-YPR017C	79.5324800550471	2.19905307646433	0.529532714280699	4.1528181680927	3.28405682541772e-05	0.000109033668721304
gene-YML088W	gene-YML088W	284.104510981268	1.78969755689505	0.431020969995535	4.15222850274219	3.29253257602455e-05	0.000109253066192533
gene-YJL151C	gene-YJL151C	1581.61074215296	-1.92277015318756	0.463122799058539	-4.15175015589013	3.29942351525791e-05	0.000109357663253591
gene-YLR218C	gene-YLR218C	66.925585724028	-2.51864897909835	0.606642387731403	-4.15178535169142	3.2989160272065e-05	0.000109357663253591
gene-YBR065C	gene-YBR065C	242.333485985145	2.01392029595023	0.485716747813734	4.14628547402393	3.37912480594521e-05	0.000111935900989691
gene-YHR064C	gene-YHR064C	2291.76537584861	1.68910074311416	0.40771524303615	4.1428442324988	3.43024939099323e-05	0.000113565132638995
gene-YKL168C	gene-YKL168C	245.071628174891	-2.03083445123823	0.490308707277678	-4.14195061416296	3.44364503970489e-05	0.000113944137343176
gene-YGR152C	gene-YGR152C	197.828745835969	2.90530606228103	0.70148174473235	4.1416702346111	3.44785825598529e-05	0.000114019054819186
gene-YFR050C	gene-YFR050C	984.43323227838	-1.73816616082114	0.419948901606072	-4.13899442092507	3.48831432022688e-05	0.000115291744482075
gene-YGL197W	gene-YGL197W	434.342673056509	-1.92399020783114	0.464993336395307	-4.13767264439997	3.50846443041014e-05	0.000115892246854316
gene-YML121W	gene-YML121W	667.376740771504	1.67666745500456	0.405669315748605	4.1330891687248	3.57919785139474e-05	0.000118162005816361
gene-YGR271C-A	gene-YGR271C-A	522.396487595041	2.35061943514135	0.568904577467877	4.13183427984297	3.59879849189289e-05	0.000118742082219816
gene-YOL095C	gene-YOL095C	65.8735690702547	2.26658539466338	0.548988970952499	4.12865378830989	3.64893346072598e-05	0.000120328414572982
gene-YNR062C	gene-YNR062C	29.697709910307	3.04311592929649	0.737220727377587	4.12782198910948	3.6621543265921e-05	0.000120696353862331
gene-YKL100C	gene-YKL100C	393.875373574386	-1.78179137877346	0.431698224646273	-4.127400292724	3.66887425617863e-05	0.000120849743235614
gene-YGR119C	gene-YGR119C	721.475257534654	1.66472178906923	0.40343806604153	4.12633791700225	3.68585564907456e-05	0.000121340774041003
gene-YKL008C	gene-YKL008C	398.635300549352	1.83521462846801	0.444811825284508	4.12582248076292	3.69412142589228e-05	0.000121544490109504
gene-YNL021W	gene-YNL021W	179.651073845491	2.23104406008587	0.540849522333703	4.12507355180637	3.70616296985951e-05	0.000121872138131974
gene-YJL076W	gene-YJL076W	541.770108509364	1.68864237154001	0.409434079243392	4.12433272447792	3.71811090872631e-05	0.000122097402155893
gene-YDL100C	gene-YDL100C	809.246977758896	-1.70896365170512	0.414348343876227	-4.1244611616346	3.71603687887248e-05	0.000122097402155893
gene-YHR137W	gene-YHR137W	433.192888619111	-2.27880387331662	0.552536332650147	-4.12426068415577	3.71927471182567e-05	0.000122097402155893
gene-YLR291C	gene-YLR291C	610.971353390382	1.70572748749297	0.413886156434129	4.12124798323483	3.76825537085331e-05	0.000123635972627548
gene-YDR313C	gene-YDR313C	404.177677943421	-1.76619461899872	0.428604527487115	-4.12080252477457	3.77554941681022e-05	0.000123805852513115
gene-YDL237W	gene-YDL237W	344.727401417059	-1.76362683695379	0.428339336475082	-4.11735903470166	3.83238793762068e-05	0.000125599268543871
gene-YIL152W	gene-YIL152W	220.649729607497	-2.02340530316096	0.491512956935411	-4.11668761649116	3.84356463263956e-05	0.000125895034159806
gene-YBR047W	gene-YBR047W	223.35626345434	-1.98103620667295	0.481318475585372	-4.11585323888438	3.85749713269888e-05	0.000126280683974753
gene-YMR202W	gene-YMR202W	278.69096529805	2.11295861555436	0.513919120553148	4.11146137796958	3.93162649594673e-05	0.000128623188127415
gene-YDR274C	gene-YDR274C	90.9435784573765	-2.67651884699491	0.651006618822185	-4.11135427752996	3.93345100102471e-05	0.000128623188127415
gene-YNL066W	gene-YNL066W	280.444433514748	1.7656940793576	0.429584448164739	4.11023743271191	3.95252490735668e-05	0.000129174696692942
gene-YNL050C	gene-YNL050C	476.166063187048	1.68310256463694	0.40959761477512	4.10916104958523	3.97099083744004e-05	0.000129705730871157
gene-YCR065W	gene-YCR065W	63.5329944059941	2.46742721706032	0.600548673275078	4.10862154370314	3.98027712512514e-05	0.000129936502131596
gene-YMR089C	gene-YMR089C	517.16236988405	-1.80382998937143	0.439274878335045	-4.10638094354126	4.01906462236172e-05	0.000131129548470809
gene-YER054C	gene-YER054C	211.759376690991	-2.62727381009406	0.639870094483656	-4.10594874294624	4.02658768949021e-05	0.000131301772483376
gene-YLR086W	gene-YLR086W	234.346892175936	-1.98956835781688	0.484589452298829	-4.10567821560833	4.03130340131951e-05	0.000131382311407906
gene-YLR277C	gene-YLR277C	206.578138767139	1.90883260173558	0.465054131000312	4.10453853539536	4.05122740641661e-05	0.00013195813099965
gene-YJL078C	gene-YJL078C	343.184981107515	-1.88996902880079	0.460617814376629	-4.10311753000383	4.0762004710021e-05	0.000132697678104409
gene-YJL205C	gene-YJL205C	134.931350377329	-2.14058333966812	0.521769807450244	-4.10254351459814	4.08632970945958e-05	0.000132953441603663
gene-YER052C	gene-YER052C	462.645108976976	2.56025841321386	0.624322184013468	4.10086086762956	4.11615998026655e-05	0.000133849560225455
gene-YLR201C	gene-YLR201C	436.811124652591	-1.72185343024568	0.420021243227897	-4.09944367816517	4.1414443590307e-05	0.000134596941668498
gene-YBR016W	gene-YBR016W	639.999300817472	-1.78350439508112	0.435075950506662	-4.09929437148655	4.14411673534955e-05	0.000134609011114908
gene-YCL037C	gene-YCL037C	41.3645165772146	2.58966475799519	0.631987519155333	4.09765174074377	4.1736257046319e-05	0.000135492288413411
gene-YKL218C	gene-YKL218C	133.04819330112	-2.04026565971973	0.498014306709421	-4.09680130115252	4.1889816099156e-05	0.000135915376694433
gene-YCL038C	gene-YCL038C	174.367513178655	-2.37408519462634	0.580528599236612	-4.08952323408051	4.32260769943192e-05	0.00014017325411129
gene-YGL215W	gene-YGL215W	1610.23755497064	1.7710130958788	0.433435468220022	4.08599024706439	4.38892218715281e-05	0.000142244846508831
gene-YKR080W	gene-YKR080W	1063.35845776022	2.08338334134718	0.510024984053147	4.08486526442415	4.41023999069567e-05	0.000142856610994295
gene-YIL065C	gene-YIL065C	420.966534165563	-1.89613256306443	0.464292066068906	-4.08392195696712	4.42819081618462e-05	0.000143358695487991
gene-YDR329C	gene-YDR329C	663.710069343795	-1.85087500732049	0.453550342808133	-4.08085901966449	4.4869565275599e-05	0.000145180838972486
gene-YNR047W	gene-YNR047W	562.152273316187	-1.68924884895716	0.413959737871387	-4.08070808442244	4.48987141887129e-05	0.000145194846878922
gene-YLR154C	gene-YLR154C	64.9975194272113	-2.63727197128677	0.646406069575571	-4.07989976489298	4.50551243398812e-05	0.000145620153253207
gene-YDR330W	gene-YDR330W	474.972177464193	-1.92022380692826	0.470692135281774	-4.07957487069279	4.51181369770037e-05	0.000145743291725826
gene-YFL039C	gene-YFL039C	5562.08155453895	-1.66780806543041	0.409086006670907	-4.07691301641636	4.56375555021891e-05	0.000147339790114683
gene-YOR067C	gene-YOR067C	151.031719945071	1.88240902619535	0.462054406504812	4.07399864538623	4.62127502302865e-05	0.000149114500191492
gene-YER094C	gene-YER094C	641.683045814913	-1.83762261510724	0.451886014549422	-4.06656226557385	4.77117415795995e-05	0.000153866421301355
gene-YGR250C	gene-YGR250C	1270.50323458698	-2.15072245352466	0.529212845449627	-4.06400273919537	4.8238259182274e-05	0.000155478686620553
gene-YIL062C	gene-YIL062C	547.327974352022	-2.00716498408088	0.49402152231871	-4.06291000169419	4.84647189167907e-05	0.000156122580211027
gene-YLR342W	gene-YLR342W	1862.18607234771	1.98473738980633	0.488706435780977	4.06120575562838	4.8819920972707e-05	0.00015718026290057
gene-YBR182C	gene-YBR182C	92.1214996304631	2.05951811389101	0.507206067045557	4.0605155334351	4.8964479319729e-05	0.000157558968108039
gene-YPL108W	gene-YPL108W	116.839977662803	2.09745867310703	0.516585344307559	4.06023650539004	4.90230333290027e-05	0.000157660662437969
gene-YFR036W	gene-YFR036W	135.774049216923	1.94022912778907	0.477915280271397	4.05977629902785	4.91197526390058e-05	0.000157827545008266
gene-YNL107W	gene-YNL107W	214.262946481565	1.88708231721544	0.464829180037012	4.05973290460203	4.91288819589834e-05	0.000157827545008266
gene-YDR425W	gene-YDR425W	221.21391468374	-1.98937054952073	0.490708335636679	-4.05407938901136	5.0332122479943e-05	0.000161604235185327
gene-YOR384W	gene-YOR384W	146.012077806517	-2.42255810544299	0.59775055230316	-4.0527910783332	5.06101954284526e-05	0.000162407922795638
gene-YAL027W	gene-YAL027W	149.359688964411	-1.94482146169193	0.48024738669077	-4.04962424698044	5.12999358990989e-05	0.000164531044413228
gene-YDR335W	gene-YDR335W	687.178098471521	-1.71111645487897	0.422601755021316	-4.04900461142823	5.14359314247472e-05	0.000164876821279327
gene-YGL045W	gene-YGL045W	631.192123442747	-1.65743471404854	0.409873303261619	-4.04377328520617	5.25977825388894e-05	0.000168508777575303
gene-YNCM0026C	gene-YNCM0026C	19.7872733147839	3.49004901406585	0.863884681220643	4.03994779619719	5.34631000862961e-05	0.00017118726628617
gene-YDR272W	gene-YDR272W	1106.65897908056	-1.76856613119629	0.437882347908616	-4.03890711658782	5.37008232405195e-05	0.000171854385096848
gene-YJL074C	gene-YJL074C	124.440134487928	-2.83377862558164	0.701713588261344	-4.03836931903083	5.38240648810003e-05	0.000172154608832068
gene-YFL022C	gene-YFL022C	1180.87351245463	1.67670643988902	0.415368921798981	4.03666801220258	5.42157033891955e-05	0.000173312494440871
gene-YLL010C	gene-YLL010C	192.203610218092	1.88365307229035	0.466682369563515	4.03626362412644	5.43091893133672e-05	0.000173516525113707
gene-YML006C	gene-YML006C	214.985535800249	2.15175264398912	0.533226720779087	4.03534286662387	5.45226189595525e-05	0.000174103341109925
gene-YHL012W	gene-YHL012W	107.822076548071	2.31449659842171	0.573740786706803	4.0340457782453	5.48246298815927e-05	0.00017497222302636
gene-YMR209C	gene-YMR209C	153.815449872603	1.92194051750249	0.477532688897092	4.02473079265296	5.70405295438167e-05	0.00018194498245983
gene-YNL045W	gene-YNL045W	493.612334911442	-1.79309132442785	0.445540919781723	-4.02452669287101	5.70900187552824e-05	0.000182003602026377
gene-YLR328W	gene-YLR328W	405.127728468693	2.17482009227998	0.540622383197332	4.02280808171079	5.75083560166566e-05	0.000183205590691769
gene-YGR136W	gene-YGR136W	1195.48735574782	-1.64071830867681	0.407862838074828	-4.02272076667058	5.75296871967146e-05	0.000183205590691769
gene-YGL163C	gene-YGL163C	375.439851666257	1.8178130089167	0.451948069239957	4.02217230836659	5.76638477580481e-05	0.000183532921319141
gene-YML106W	gene-YML106W	830.464199029963	1.6536034893882	0.411397230565579	4.01948133465765	5.83264021920117e-05	0.000185540757380788
gene-YDL108W	gene-YDL108W	207.061058637119	1.80987199089125	0.45039341562529	4.01842462190208	5.85885454931133e-05	0.000186273364747127
gene-YLL046C	gene-YLL046C	40.3650282602577	2.78110595151247	0.692252755318946	4.01747184123682	5.88258621201706e-05	0.000186926286476371
gene-YPL191C	gene-YPL191C	101.33764011462	-2.38742866460522	0.594428273499229	-4.01634439518011	5.91078599964174e-05	0.000187720402268752
